id,spkid,target_initials_1,target_initials_2,target_initials_3,spoken_initials_1,spoken_initials_2,spoken_initials_3,target_consonants_1,target_consonants_2,target_consonants_3,spoken_consonants1,spoken_consonants2,spoken_consonants3,target_tones_1,target_tones_2,target_tones_3,spoken_tones_1,spoken_tones_2,spoken_tones_3
33476,155,d,d,d,d,d,d,a,a,a,a,a,a,4,4,4,4,4,4
33477,155,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
33478,155,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
33479,155,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
33480,155,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
33481,155,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
33482,155,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
33483,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33484,155,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
33485,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33486,155,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
33487,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33488,155,n,n,n,n,n,n,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
33489,155,ch,ch,ch,ch,ch,ch,ang,ang,ang,ang,ang,ang,3,3,3,3,3,3
33490,155,n,n,n,n,n,n,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
33491,155,ch,ch,ch,ch,ch,ch,ang,ang,ang,ang,ang,ang,3,3,3,3,3,3
33492,155,d,d,d,d,d,d,an,an,an,an,an,an,4,4,4,4,4,4
33493,155,g,g,g,g,g,g,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
33494,155,d,d,d,d,d,d,u,u,u,u,u,u,4,4,4,4,4,4
33495,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33496,155,d,d,d,d,d,d,ong,ong,ong,ong,ong,ong,4,4,4,4,4,4
33497,155,零,零,零,零,零,零,u,u,u,u,u,u,4,4,4,4,4,4
33498,155,零,零,零,零,零,零,e,e,e,e,e,e,4,4,4,4,4,4
33499,155,零,零,零,零,零,零,v,v,v,v,v,v,2,2,2,2,2,2
33500,155,f,f,f,f,f,f,en,en,en,en,en,en,3,3,3,3,3,3
33501,155,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
33502,155,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
33503,155,d,d,d,d,d,d,uo,uo,uo,uo,uo,uo,5,5,5,5,5,5
33504,155,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
33505,155,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
33506,155,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
33507,155,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
33508,155,f,f,f,f,f,f,u,u,u,u,u,u,3,3,3,3,3,3
33509,155,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,5,5
33510,155,f,f,f,f,f,f,u,u,u,u,u,u,3,3,3,3,3,3
33511,155,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,5,5
33512,155,g,g,g,g,g,g,ang,ang,ang,ang,ang,ang,1,1,1,1,1,1
33513,155,q,q,q,q,q,q,in,in,in,ing,in,in,2,2,2,2,2,2
33514,155,m,m,m,m,m,m,a,a,a,a,a,a,3,3,3,3,3,3
33515,155,零,零,零,零,零,零,i,i,i,i,i,i,3,3,3,3,3,3
33516,155,d,d,d,d,d,d,ian,ian,ian,ian,ian,ian,4,4,4,4,4,4
33517,155,ch,ch,ch,ch,ch,ch,i,i,i,i,i,i,2,2,2,2,2,2
33518,155,j,j,j,j,j,j,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
33519,155,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
33520,155,b,b,b,b,b,b,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
33521,155,p,p,p,p,p,p,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
33522,155,b,b,b,b,b,b,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
33523,155,p,p,p,p,p,p,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
33524,155,b,b,b,b,b,b,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
33525,155,p,p,p,p,p,p,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
33526,155,b,b,b,b,b,b,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
33527,155,p,p,p,p,p,p,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
33528,155,b,b,b,b,b,b,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
33529,155,p,p,p,p,p,p,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
33530,155,sh,sh,sh,sh,sh,sh,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
33531,155,b,b,b,b,b,b,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
33532,155,sh,sh,sh,sh,sh,sh,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
33533,155,b,b,b,b,b,b,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
33534,155,sh,sh,sh,sh,sh,sh,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
33535,155,b,b,b,b,b,b,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
33536,155,sh,sh,sh,sh,sh,sh,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
33537,155,b,b,b,b,b,b,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
33538,155,q,q,q,q,q,q,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
33539,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33540,155,q,q,q,q,q,q,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
33541,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33542,155,q,q,q,q,q,q,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
33543,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33544,155,c,c,c,c,c,c,i,i,i,i,i,i,4,4,4,4,4,4
33545,155,零,零,零,零,零,零,ui,ui,ui,ui,ui,ui,5,5,5,5,5,5
33546,155,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
33547,155,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
33548,155,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
33549,155,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
33550,155,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
33551,155,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
33552,155,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
33553,155,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
33554,155,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
33555,155,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
33556,155,zh,zh,zh,zh,zh,zh,i,i,i,i,i,i,1,1,1,1,1,1
33557,155,zh,zh,zh,zh,zh,zh,u,u,u,u,u,u,1,1,1,1,1,1
33558,155,p,p,p,p,p,p,in,in,in,in,in,in,1,1,1,1,1,1
33559,155,t,t,t,t,t,t,u,u,u,u,u,u,2,2,2,2,2,2
33560,155,p,p,p,p,p,p,in,in,in,in,in,in,1,1,1,1,1,1
33561,155,t,t,t,t,t,t,u,u,u,u,u,u,2,2,2,2,2,2
33562,155,p,p,p,p,p,p,in,in,in,in,in,in,1,1,1,1,1,1
33563,155,t,t,t,t,t,t,u,u,u,u,u,u,2,2,2,2,2,2
33564,155,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
33565,155,q,q,q,q,q,q,in,in,in,ing,in,in,2,2,2,2,2,2
33566,155,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
33567,155,q,q,q,q,q,q,in,in,in,ing,in,in,2,2,2,2,2,2
33568,155,j,j,j,j,j,j,ing,ing,ing,ing,ing,ing,4,4,4,4,4,4
33569,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33570,155,l,l,l,l,l,l,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
33571,155,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,2,2,2,2,2,2
33572,155,j,j,j,j,j,j,v,v,v,v,v,v,2,2,2,2,2,2
33573,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33574,155,j,j,j,j,j,j,v,v,v,v,v,v,2,2,2,2,2,2
33575,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33576,155,k,k,k,k,k,k,ong,ong,ong,ong,ong,ong,3,3,3,3,3,3
33577,155,q,q,q,q,q,q,ve,ve,ve,ve,ve,ve,4,4,4,4,4,4
33578,155,k,k,k,k,k,k,ong,ong,ong,ong,ong,ong,3,3,3,3,3,3
33579,155,l,l,l,l,l,l,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
33580,155,k,k,k,k,k,k,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
33581,155,zh,zh,zh,zh,zh,zh,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
33582,155,k,k,k,k,k,k,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
33583,155,zh,zh,zh,zh,zh,zh,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
33584,155,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
33585,155,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,5,1
33586,155,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
33587,155,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,5,1
33588,155,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
33589,155,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,5,1
33590,155,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
33591,155,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,5,1
33592,155,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
33593,155,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,5,1
33594,155,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
33595,155,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,5,1
33596,155,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
33597,155,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,5,5
33598,155,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
33599,155,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,5,1
33600,155,p,p,p,p,p,p,en,en,en,en,en,en,1,1,1,1,1,1
33601,155,q,q,q,q,q,q,van,van,van,van,van,van,2,2,2,2,2,2
33602,155,q,q,q,q,q,q,van,van,van,van,van,van,2,2,2,2,2,2
33603,155,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,5,5
33604,155,r,r,r,r,r,r,i,i,i,i,i,i,4,4,4,4,4,4
33605,155,l,l,l,l,l,l,i,i,i,i,i,i,4,4,4,4,4,4
33606,155,sh,sh,sh,sh,sh,sh,i,i,i,i,i,i,2,2,2,2,2,2
33607,155,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,5,5
33608,155,k,k,k,k,k,k,u,u,u,u,u,u,3,3,3,3,3,3
33609,155,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
33610,155,l,l,l,l,l,l,i,i,i,i,i,i,3,3,3,3,3,3
33611,155,h,h,h,h,h,h,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
33612,155,零,零,零,零,零,零,ua,ua,ua,ua,ua,ua,2,2,2,2,2,2
33613,155,零,零,零,零,零,零,ua,ua,ua,ua,ua,ua,5,5,5,5,5,5
33614,155,g,g,g,g,g,g,uai,uai,uai,uai,uai,uai,3,3,3,3,3,3
33615,155,g,g,g,g,g,g,un,un,un,un,un,un,4,4,4,4,4,4
33616,155,g,g,g,g,g,g,uai,uai,uai,uai,uai,uai,3,3,3,3,3,3
33617,155,g,g,g,g,g,g,un,un,un,un,un,un,4,4,4,4,4,4
33618,155,k,k,k,k,k,k,uai,uai,uai,uai,uai,uai,4,4,4,4,4,4
33619,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33620,155,k,k,k,k,k,k,uai,uai,uai,uai,uai,uai,4,4,4,4,4,4
33621,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33622,155,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
33623,155,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
33624,155,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
33625,155,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
33626,155,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
33627,155,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
33628,155,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
33629,155,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
33630,155,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
33631,155,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
33632,155,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
33633,155,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
33634,155,t,t,t,t,t,t,ie,ie,ie,ie,ie,ie,3,3,3,3,3,3
33635,155,g,g,g,g,g,g,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
33636,155,t,t,t,t,t,t,ie,ie,ie,ie,ie,ie,3,3,3,3,3,3
33637,155,g,g,g,g,g,g,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
33638,155,t,t,t,t,t,t,ie,ie,ie,ie,ie,ie,3,3,3,3,3,3
33639,155,g,g,g,g,g,g,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
33640,155,t,t,t,t,t,t,ie,ie,ie,ie,ie,ie,3,3,3,3,3,3
33641,155,g,g,g,g,g,g,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
33642,155,l,l,l,l,l,l,un,un,un,un,un,un,2,2,2,2,2,2
33643,155,t,t,t,t,t,t,ai,ai,ai,ai,ai,ai,1,1,1,1,1,1
33644,155,l,l,l,l,l,l,un,un,un,un,un,un,2,2,2,2,2,2
33645,155,t,t,t,t,t,t,ai,ai,ai,ai,ai,ai,1,1,1,1,1,1
33646,155,h,h,h,h,h,h,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
33647,155,t,t,t,t,t,t,un,un,un,un,un,un,2,2,2,2,2,2
33648,155,zh,zh,zh,zh,zh,zh,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
33649,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33650,155,zh,zh,zh,zh,zh,zh,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
33651,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33652,155,b,b,b,b,b,b,o,o,o,o,o,o,1,1,1,1,1,1
33653,155,l,l,l,l,l,l,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
33654,155,b,b,b,b,b,b,o,o,o,o,o,o,1,1,1,1,1,1
33655,155,l,l,l,l,l,l,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
33656,155,b,b,b,b,b,b,o,o,o,o,o,o,1,1,1,1,1,1
33657,155,l,l,l,l,l,l,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
33658,155,t,t,t,t,t,t,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
33659,155,n,n,n,n,n,n,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
33660,155,t,t,t,t,t,t,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
33661,155,n,n,n,n,n,n,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
33662,155,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
33663,155,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33664,155,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
33665,155,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33666,155,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
33667,155,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33668,155,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
33669,155,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33670,155,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,4,4,4
33671,155,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33672,155,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
33673,155,z,z,z,z,z,z,i,i,i,i,i,i,3,3,3,3,3,3
33674,155,z,z,z,z,z,z,u,u,u,u,u,u,2,2,2,2,2,2
33675,155,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
33676,155,k,k,k,k,k,k,e,e,e,e,e,e,1,1,1,1,1,1
33677,155,d,d,d,d,d,d,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
33678,155,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
33679,155,m,m,m,m,m,m,ei,ei,ei,ei,ei,ei,2,2,2,2,2,2
33680,155,n,n,n,n,n,n,ing,ing,ing,i,ing,ing,2,2,2,2,2,2
33681,155,m,m,m,m,m,m,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
33682,155,m,m,m,m,m,m,i,i,i,i,i,i,4,4,4,4,4,4
33683,155,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
33684,155,零,零,零,零,零,零,ia,ia,ia,ia,ia,ia,2,2,2,2,2,2
33685,155,ch,ch,ch,ch,ch,ch,i,i,i,i,i,i,3,3,3,3,3,3
33686,155,p,p,p,p,p,p,ing,ing,ing,ing,ing,ing,2,2,2,2,2,2
33687,155,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
33688,155,p,p,p,p,p,p,ing,ing,ing,ing,ing,ing,2,2,2,2,2,2
33689,155,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
33690,155,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,1,1,1,1,1,1
33691,155,q,q,q,q,q,q,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
33692,155,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,1,1,1,1,1,1
33693,155,q,q,q,q,q,q,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
33694,155,j,j,j,j,j,j,v,v,v,v,v,v,4,4,4,4,4,4
33695,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33696,155,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33697,155,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33698,155,f,f,f,f,f,f,an,an,an,an,an,an,4,4,4,4,4,4
33699,155,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33700,155,f,f,f,f,f,f,an,an,an,an,an,an,4,4,4,4,4,4
33701,155,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33702,155,f,f,f,f,f,f,an,an,an,an,an,an,4,4,4,4,4,4
33703,155,ch,ch,ch,ch,ch,ch,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
33704,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33705,155,ch,ch,ch,ch,ch,ch,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
33706,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33707,155,ch,ch,ch,ch,ch,ch,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
33708,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33709,155,ch,ch,ch,ch,ch,ch,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
33710,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33711,155,p,p,p,p,p,p,u,u,u,u,u,u,2,2,2,2,2,2
33712,155,t,t,t,t,t,t,ao,ao,ao,ao,ao,ao,5,5,5,5,5,5
33713,155,p,p,p,p,p,p,u,u,u,u,u,u,2,2,2,2,2,2
33714,155,t,t,t,t,t,t,ao,ao,ao,ao,ao,ao,5,5,5,5,5,5
33715,155,s,s,s,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
33716,155,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,3,3,3,3,3,3
33717,155,s,s,s,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
33718,155,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,3,3,3,3,3,3
33719,155,s,s,s,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
33720,155,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,3,3,3,3,3,3
33721,155,zh,zh,zh,zh,zh,zh,ua,ua,ua,ua,ua,ua,3,3,3,3,3,3
33722,155,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
33723,156,q,q,q,q,q,q,iao,iao,iao,iao,iao,iao,2,2,2,2,2,2
33724,156,t,t,t,t,t,t,a,a,a,a,a,a,3,3,3,3,3,3
33725,156,t,t,t,t,t,t,a,a,a,a,a,a,3,3,3,3,3,3
33726,156,t,t,t,t,t,t,a,a,a,a,a,a,3,3,3,3,3,3
33727,156,t,t,t,t,t,t,a,a,a,a,a,a,3,3,3,3,3,3
33728,156,ch,ch,ch,ch,ch,ch,a,a,a,a,a,a,2,2,2,2,2,2
33729,156,ch,ch,ch,ch,ch,ch,a,a,a,a,a,a,2,2,2,2,2,2
33730,156,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
33731,156,c,c,c,c,c,c,an,an,an,an,an,an,2,2,2,2,2,2
33732,156,c,c,c,c,c,c,an,an,an,an,an,an,2,2,2,2,2,2
33733,156,t,t,t,t,t,t,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
33734,156,t,t,t,t,t,t,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
33735,156,t,t,t,t,t,t,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
33736,156,t,t,t,t,t,t,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
33737,156,t,t,t,t,t,t,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
33738,156,l,l,l,l,l,l,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
33739,156,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
33740,156,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
33741,156,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
33742,156,z,z,z,z,z,z,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
33743,156,b,b,b,b,b,b,ing,ing,ing,ing,ing,ing,3,3,3,3,3,3
33744,156,b,b,b,b,b,b,ing,ing,ing,ing,ing,ing,3,3,3,2,5,3
33745,156,b,b,b,b,b,b,ing,ing,ing,ing,ing,ing,3,3,3,3,3,3
33746,156,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,4,4,4,4,4,4
33747,156,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,4,4,4,4,4,4
33748,156,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
33749,156,ch,ch,ch,c,ch,ch,e,e,e,e,e,e,1,1,1,1,1,1
33750,156,零,零,零,零,零,零,e,e,e,e,e,o,2,2,2,2,2,1
33751,156,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
33752,156,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
33753,156,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
33754,156,h,h,h,h,h,h,ei,ei,ei,ei,ei,ei,1,1,1,1,1,1
33755,156,zh,zh,zh,zh,zh,zh,en,en,en,en,en,en,1,1,1,1,1,1
33756,156,zh,zh,zh,zh,zh,zh,en,en,en,en,en,en,1,1,1,1,1,1
33757,156,r,r,r,r,r,r,en,en,en,en,en,en,2,2,2,2,2,2
33758,156,r,r,r,r,r,r,en,en,en,en,en,en,2,2,2,2,2,2
33759,156,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
33760,156,零,零,零,零,零,零,er,er,er,er,er,er,4,4,4,4,4,4
33761,156,g,g,g,g,g,g,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
33762,156,g,g,g,g,g,g,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
33763,156,h,h,h,h,h,h,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
33764,156,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
33765,156,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
33766,156,x,x,x,x,x,x,ia,ia,ia,ia,ia,ia,1,1,1,1,1,1
33767,156,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
33768,156,l,l,l,l,l,l,ian,ian,ian,ian,ian,ian,3,3,3,2,3,2
33769,156,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
33770,156,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
33771,156,j,j,j,j,j,j,iang,iang,iang,iang,iang,iang,1,1,1,1,1,1
33772,156,q,q,q,q,q,q,iao,iao,iao,iao,iao,iao,2,2,2,2,2,2
33773,156,p,p,p,p,p,p,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
33774,156,x,x,x,x,x,x,ie,ie,ie,ie,ie,ie,2,2,2,2,2,2
33775,156,zh,zh,zh,zh,zh,zh,i,i,i,i,i,i,3,3,3,3,3,3
33776,156,x,x,x,x,x,x,in,in,in,in,in,in,1,1,1,1,1,1
33777,156,x,x,x,x,x,x,iong,iong,iong,iong,iong,iong,2,2,2,2,2,2
33778,156,x,x,x,x,x,x,iong,iong,iong,iong,iong,iong,2,2,2,2,2,2
33779,156,n,n,n,m,n,n,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
33780,156,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
33781,156,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
33782,156,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
33783,156,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
33784,156,l,l,l,l,l,l,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
